   187/599     5.83G   0.02079  0.002256         0   0.02305        21       640    0.9999         1    0.9955     0.826   0.03978  0.003883         0
   188/599     5.83G   0.02275    0.0023         0   0.02505        22       640         1         1    0.9956    0.8228   0.03911  0.003918         0
   189/599     5.83G    0.0133  0.002171         0   0.01547        17       640    0.9999         1    0.9956    0.8137   0.03959  0.003939         0
   190/599     5.83G   0.03219  0.002313         0    0.0345        15       640         1         1    0.9956    0.8094   0.03979  0.003901         0
   191/599     5.83G   0.01258  0.002326         0    0.0149        21       640         1         1    0.9956     0.817   0.03952  0.003913         0
   192/599     5.83G    0.0141   0.00248         0   0.01658        19       640         1         1    0.9956    0.8226   0.03923  0.003907         0
   193/599     5.83G    0.0154  0.002299         0    0.0177        21       640         1         1    0.9957    0.8023   0.03923  0.003979         0
   194/599     5.83G   0.02399  0.002514         0    0.0265        29       640         1         1    0.9957    0.8021    0.0398  0.003982         0
   195/599     5.83G   0.03229  0.002355         0   0.03464        20       640    0.9999         1    0.9956     0.799   0.03985  0.003868         0
   196/599     5.83G   0.02373  0.002261         0   0.02599        21       640    0.9582         1    0.9944    0.7998    0.0435  0.003887         0
   197/599     5.83G    0.0131  0.002512         0   0.01561        17       640    0.9148    0.9348     0.963    0.7345   0.04495    0.0045         0
   198/599     5.83G   0.01401  0.002837         0   0.01685        26       640    0.8255    0.8261     0.869    0.6461   0.04692  0.005757         0
   199/599     5.83G   0.01382   0.00281         0   0.01663        23       640    0.8918    0.7169    0.8373    0.6298   0.04728  0.005669         0
   200/599     5.83G   0.04255  0.002549         0   0.04509        21       640    0.8749    0.7609    0.8695    0.6581   0.04744  0.005485         0
   201/599     5.83G   0.02328  0.002606         0   0.02588        38       640    0.8661    0.8478    0.9041    0.6799   0.04727  0.005364         0
   202/599     5.83G   0.02462  0.002777         0    0.0274        25       640    0.8958    0.9344    0.9456    0.7025   0.04751  0.005112         0
   203/599     5.83G   0.01399   0.00275         0   0.01674        27       640    0.9148    0.9348    0.9673    0.7372   0.04735  0.004677         0
   204/599     5.83G   0.01355  0.002638         0   0.01618        27       640    0.9556    0.9347    0.9861    0.7768   0.04623  0.004211         0
   205/599     5.83G   0.01315  0.002656         0    0.0158        28       640    0.9998         1    0.9954    0.7961   0.04491  0.004076         0
   206/599     5.83G   0.03211  0.002506         0   0.03461        23       640         1         1    0.9953    0.8012   0.04442  0.004049         0
   207/599     5.83G   0.02529  0.002501         0   0.02779        23       640    0.9999         1    0.9953    0.7735   0.04412  0.004091         0
   208/599     5.83G   0.01604  0.002569         0   0.01861        27       640    0.9999         1    0.9953    0.7729   0.04394  0.004117         0
   209/599     5.83G   0.03342  0.002493         0   0.03591        23       640         1         1    0.9953    0.7906   0.04326  0.004044         0
   210/599     5.83G   0.03225  0.002616         0   0.03486        32       640         1         1    0.9952    0.7812   0.04288  0.004033         0
   211/599     5.83G   0.01312   0.00232         0   0.01544        26       640         1         1    0.9952    0.8004   0.04316  0.003799         0
   212/599     5.83G   0.01217  0.002435         0   0.01461        21       640         1         1    0.9953    0.8138   0.04408  0.003543         0
   213/599     5.83G   0.03301  0.002489         0    0.0355        21       640         1         1    0.9953    0.8015   0.04471  0.003432         0
   214/599     5.83G   0.01343  0.002431         0   0.01586        20       640         1         1    0.9954    0.8159   0.04524  0.003309         0
   215/599     5.83G   0.01309  0.002213         0   0.01531        19       640         1         1    0.9955    0.8036   0.04594  0.003262         0
   216/599     5.83G   0.02275  0.002173         0   0.02492        20       640         1         1    0.9955    0.8299   0.04564  0.003116         0
   217/599     5.83G   0.01285  0.002372         0   0.01523        23       640         1         1    0.9955    0.8026   0.04709  0.003047         0
   218/599     5.83G   0.01338  0.002269         0   0.01565        21       640    0.9999         1    0.9955    0.8314   0.04691  0.003088         0
   219/599     5.83G   0.03304  0.002249         0   0.03529        24       640    0.9996    0.9783    0.9944    0.8167   0.04711  0.003228         0
   220/599     5.83G   0.03317  0.002181         0   0.03535        23       640         1         1    0.9958    0.8215   0.04652   0.00312         0
   221/599     5.83G    0.0119  0.002203         0    0.0141        25       640         1         1    0.9958    0.8228   0.04598  0.003092         0
   222/599     5.83G   0.02078  0.002077         0   0.02286        28       640         1         1    0.9958    0.8075    0.0459  0.003202         0
   223/599     5.83G   0.02171  0.002102         0   0.02381        21       640         1         1    0.9956     0.808   0.04592  0.003239         0
   224/599     5.83G   0.02068  0.002255         0   0.02294        29       640         1    0.9999    0.9955    0.8036   0.04511  0.003271         0
   225/599     5.83G   0.01264  0.002199         0   0.01484        15       640         1         1    0.9958    0.8191   0.04491  0.003255         0
   226/599     5.83G   0.01213  0.002427         0   0.01456        29       640         1         1     0.996    0.8199   0.04448  0.003227         0
   227/599     5.83G   0.01153  0.002247         0   0.01377        25       640         1         1     0.996    0.8138   0.04434  0.003222         0
